"SITE","SITE_CODE","NOTES","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","block","plot","trt","first_nutrient_year","species","cover_1","surveyor_1","date_1","cover_2","surveyor_2","date_2","cover_3","surveyor_3","date_3","cover_4","surveyor_4","date_4"
"Svalbard ","sval.no",NA,"Europe","NO","Europe","0","0","1","0","tundra grassland",50,78.69018,16.44712,"Experimental (Nutrients Only)",3,22,"Control","2019","juncus biglumis",1,"Petr Macek","16/07/2023",1,"Lauri Laanisto","16/07/2023",NA,NA,NA,NA,NA,NA
"Svalbard ","sval.no",NA,"Europe","NO","Europe","0","0","1","0","tundra grassland",50,78.69018,16.44712,"Experimental (Nutrients Only)",3,22,"Control","2019","minuartia stricta",0,NA,NA,1,"Lauri Laanisto","16/07/2023",NA,NA,NA,NA,NA,NA
"Svalbard ","sval.no",NA,"Europe","NO","Europe","0","0","1","0","tundra grassland",50,78.69018,16.44712,"Experimental (Nutrients Only)",3,22,"Control","2019","salix polaris",8,"Petr Macek","16/07/2023",3,"Lauri Laanisto","16/07/2023",NA,NA,NA,NA,NA,NA
"Svalbard ","sval.no",NA,"Europe","NO","Europe","0","0","1","0","tundra grassland",50,78.69018,16.44712,"Experimental (Nutrients Only)",3,22,"Control","2019","saxifraga oppositifolia",15,"Petr Macek","16/07/2023",10,"Lauri Laanisto","16/07/2023",NA,NA,NA,NA,NA,NA
"Svalbard ","sval.no",NA,"Europe","NO","Europe","0","0","1","0","tundra grassland",50,78.69018,16.44712,"Experimental (Nutrients Only)",3,22,"Control","2019","silene acaulis",1,"Petr Macek","16/07/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,1,"Control","2019","bare ground",3,"Ashley","11/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,1,"Control","2019","bromus diandrus",60,"Ashley","11/04/2023",70,"Kit","11/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,1,"Control","2019","litter",40,"Ashley","11/04/2023",30,"Kit","11/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,2,"NPK","2019","bare ground",1,"Ashley","11/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,2,"NPK","2019","bromus diandrus",30,"Ashley","11/04/2023",40,"Kit","11/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,2,"NPK","2019","litter",70,"Ashley","11/04/2023",60,"Kit","11/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,3,"NPK+Fence","2019","bare ground",5,"Ashley","11/04/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,3,"NPK+Fence","2019","bromus diandrus",40,"Ashley","11/04/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,3,"NPK+Fence","2019","litter",60,"Ashley","11/04/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,7,"Other","2019","bare ground",10,"Ashley","11/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,7,"Other","2019","bromus diandrus",70,"Ashley","11/04/2023",85,"Kit","11/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,7,"Other","2019","claytonia perfoliata",3,"Ashley","11/04/2023",7,"Kit","11/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,7,"Other","2019","litter",10,"Ashley","11/04/2023",20,"Kit","11/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,8,"Other","2019","bare ground",15,"Ashley","11/04/2023",3,"Kit","11/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,8,"Other","2019","bromus diandrus",60,"Ashley","11/04/2023",60,"Kit","11/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,8,"Other","2019","bromus hordeaceus",20,"Ashley","11/04/2023",30,"Kit","11/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,8,"Other","2019","claytonia perfoliata",1,"Ashley","11/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,8,"Other","2019","erodium sp",1,"Ashley","11/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,8,"Other","2019","litter",10,"Ashley","11/04/2023",15,"Kit","11/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",1,8,"Other","2019","medicago polymorpha",1,"Ashley","11/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,9,"Control","2019","bare ground",10,"Ashley","12/04/2023",15,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,9,"Control","2019","bromus diandrus",40,"Ashley","12/04/2023",50,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,9,"Control","2019","bromus hordeaceus",5,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,9,"Control","2019","erodium sp",5,"Ashley","12/04/2023",5,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,9,"Control","2019","litter",40,"Ashley","12/04/2023",25,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,9,"Control","2019","medicago polymorpha",2,"Ashley","12/04/2023",2,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,11,"Fence","2019","bare ground",2,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,11,"Fence","2019","bromus diandrus",20,"Ashley","12/04/2023",35,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,11,"Fence","2019","bromus hordeaceus",5,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,11,"Fence","2019","erodium sp",2,"Ashley","12/04/2023",5,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,11,"Fence","2019","hordeum murinum",3,"Ashley","12/04/2023",10,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,11,"Fence","2019","litter",70,"Ashley","12/04/2023",50,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,13,"Other","2019","bare ground",10,"Ashley","12/04/2023",5,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,13,"Other","2019","bromus diandrus",10,"Ashley","12/04/2023",15,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,13,"Other","2019","bromus hordeaceus",40,"Ashley","12/04/2023",45,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,13,"Other","2019","erodium sp",5,"Ashley","12/04/2023",15,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,13,"Other","2019","hordeum murinum",1,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,13,"Other","2019","litter",40,"Ashley","12/04/2023",20,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,13,"Other","2019","medicago polymorpha",1,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,15,"Other","2019","bare ground",3,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,15,"Other","2019","bromus diandrus",0,NA,NA,10,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,15,"Other","2019","bromus hordeaceus",35,"Ashley","12/04/2023",40,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,15,"Other","2019","erodium sp",30,"Ashley","12/04/2023",30,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,15,"Other","2019","litter",30,"Ashley","12/04/2023",20,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",2,15,"Other","2019","medicago polymorpha",5,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,17,"Control","2019","bare ground",15,"Ashley","12/04/2023",20,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,17,"Control","2019","bromus diandrus",30,"Ashley","12/04/2023",35,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,17,"Control","2019","erodium sp",3,"Ashley","12/04/2023",7,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,17,"Control","2019","litter",55,"Ashley","12/04/2023",40,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,17,"Control","2019","medicago polymorpha",3,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,20,"NPK+Fence","2019","bare ground",3,"Ashley","12/04/2023",3,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,20,"NPK+Fence","2019","bromus diandrus",25,"Ashley","12/04/2023",30,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,20,"NPK+Fence","2019","bromus hordeaceus",5,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,20,"NPK+Fence","2019","erodium sp",5,"Ashley","12/04/2023",15,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,20,"NPK+Fence","2019","litter",65,"Ashley","12/04/2023",50,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,20,"NPK+Fence","2019","medicago polymorpha",0,NA,NA,5,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,21,"Other","2019","bare ground",5,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,21,"Other","2019","bromus diandrus",50,"Ashley","12/04/2023",55,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,21,"Other","2019","bromus hordeaceus",5,"Ashley","12/04/2023",10,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,21,"Other","2019","erodium sp",10,"Ashley","12/04/2023",10,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,21,"Other","2019","litter",25,"Ashley","12/04/2023",25,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,21,"Other","2019","medicago polymorpha",5,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,23,"Other","2019","bare ground",10,"Ashley","12/04/2023",5,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,23,"Other","2019","bromus diandrus",5,"Ashley","12/04/2023",10,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,23,"Other","2019","bromus hordeaceus",40,"Ashley","12/04/2023",45,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,23,"Other","2019","erodium sp",20,"Ashley","12/04/2023",30,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,23,"Other","2019","litter",30,"Ashley","12/04/2023",10,"Kit","12/04/2023",NA,NA,NA,NA,NA,NA
"Tejon_foothill","tejon_foot.us",NA,"North America","US","NULL","0","0","1","0","savanna",579.12,35.0247536,-118.6777248,"Experimental (NPK x Fence Only)",3,23,"Other","2019","medicago polymorpha",5,"Ashley","12/04/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,1,"Control","2019","bare ground",5,"Ashley","17/05/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,1,"Control","2019","bromus hordeaceus",5,"Ashley","17/05/2023",5,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,1,"Control","2019","bromus tectorum",5,"Ashley","17/05/2023",20,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,1,"Control","2019","erodium sp",1,"Ashley","17/05/2023",5,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,1,"Control","2019","litter",85,"Ashley","17/05/2023",70,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,2,"NPK","2019","bromus diandrus",70,"Ashley","17/05/2023",80,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,2,"NPK","2019","litter",30,"Ashley","17/05/2023",25,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,7,"Other","2019","bare ground",5,"Ashley","17/05/2023",15,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,7,"Other","2019","bromus diandrus",40,"Ashley","17/05/2023",50,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,7,"Other","2019","bromus tectorum",25,"Ashley","17/05/2023",30,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,7,"Other","2019","litter",30,"Ashley","17/05/2023",20,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,8,"Other","2019","bare ground",5,"Ashley","17/05/2023",10,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,8,"Other","2019","bromus diandrus",75,"Ashley","17/05/2023",60,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Tejon_montane_south","tejon_south.us",NA,"North America","US","NULL","0","0","1","0","savanna",1706.88,34.97111111,-118.5819444,"Experimental (NPK x Fence Only)",1,8,"Other","2019","litter",15,"Ashley","17/05/2023",10,"Kit","17/05/2023",NA,NA,NA,NA,NA,NA
"Temple","temple.us",NA,"North America","US","Central plains (North America)","0","0","0","0","tallgrass prairie",184,31.044,-97.349,"Experimental (Nutrients Only)",1,1,"Control","2008","ambrosia psilostachya",15,"DR","13/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Temple","temple.us",NA,"North America","US","Central plains (North America)","0","0","0","0","tallgrass prairie",184,31.044,-97.349,"Experimental (Nutrients Only)",1,1,"Control","2008","ambrosia trifida",0,NA,NA,10,"TC","13/06/2023",NA,NA,NA,NA,NA,NA
"Temple","temple.us",NA,"North America","US","Central plains (North America)","0","0","0","0","tallgrass prairie",184,31.044,-97.349,"Experimental (Nutrients Only)",1,1,"Control","2008","centaurea americana",15,"DR","13/06/2023",30,"TC","13/06/2023",NA,NA,NA,NA,NA,NA
"Temple","temple.us",NA,"North America","US","Central plains (North America)","0","0","0","0","tallgrass prairie",184,31.044,-97.349,"Experimental (Nutrients Only)",1,1,"Control","2008","cocculus carolinus",30,"DR","13/06/2023",70,"TC","13/06/2023",NA,NA,NA,NA,NA,NA
"Temple","temple.us",NA,"North America","US","Central plains (North America)","0","0","0","0","tallgrass prairie",184,31.044,-97.349,"Experimental (Nutrients Only)",1,1,"Control","2008","euphorbia dentata",15,"DR","13/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Temple","temple.us",NA,"North America","US","Central plains (North America)","0","0","0","0","tallgrass prairie",184,31.044,-97.349,"Experimental (Nutrients Only)",1,1,"Control","2008","mimosa roemeriana",15,"DR","13/06/2023",25,"TC","13/06/2023",NA,NA,NA,NA,NA,NA
"Temple","temple.us",NA,"North America","US","Central plains (North America)","0","0","0","0","tallgrass prairie",184,31.044,-97.349,"Experimental (Nutrients Only)",1,1,"Control","2008","monarda citriodora",10,"DR","13/06/2023",5,"TC","13/06/2023",NA,NA,NA,NA,NA,NA
"Temple","temple.us",NA,"North America","US","Central plains (North America)","0","0","0","0","tallgrass prairie",184,31.044,-97.349,"Experimental (Nutrients Only)",1,1,"Control","2008","polytaenia nuttallii",30,"DR","13/06/2023",10,"TC","13/06/2023",NA,NA,NA,NA,NA,NA
"Temple","temple.us",NA,"North America","US","Central plains (North America)","0","0","0","0","tallgrass prairie",184,31.044,-97.349,"Experimental (Nutrients Only)",1,1,"Control","2008","rubus trivialis",15,"DR","13/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Temple","temple.us",NA,"North America","US","Central plains (North America)","0","0","0","0","tallgrass prairie",184,31.044,-97.349,"Experimental (Nutrients Only)",1,1,"Control","2008","salvia azurea",0,NA,NA,2,"TC","13/06/2023",NA,NA,NA,NA,NA,NA
"Temple","temple.us",NA,"North America","US","Central plains (North America)","0","0","0","0","tallgrass prairie",184,31.044,-97.349,"Experimental (Nutrients Only)",1,1,"Control","2008","sorghum halepense",80,"DR","13/06/2023",85,"TC","13/06/2023",NA,NA,NA,NA,NA,NA
