SITE,SITE_CODE,BLOCK,PLOT,SUBPLOT,SPECIES,COVER,DATE,RESURVEY,SURVEY_ID,SEASON,NOTES
Tejon_foothill,tejon_foot.us,2,11,A,Bare_Soil,2,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,11,A,Bromus_diandrus,20,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,11,A,Bromus_hordeaceus,5,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,11,A,Erodium_sp,2,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,11,A,Hordeum_murinum,3,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,11,A,Litter,70,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,11,A,Rocks,0,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,11,A,Total,30,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,11,A,Woody_Overstory,2,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,13,A,Animal_Disturbance,10,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,13,A,Bare_Soil,10,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,13,A,Bromus_diandrus,10,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,13,A,Bromus_hordeaceus,40,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,13,A,Erodium_sp,5,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,13,A,Hordeum_murinum,1,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,13,A,Litter,40,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,13,A,Medicago_polymorpha,1,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,13,A,Rocks,0,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,13,A,Total,55,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,13,A,Woody_Overstory,2,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,15,A,Animal_Disturbance,2,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,15,A,Bare_Soil,3,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,15,A,Bromus_hordeaceus,35,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,15,A,Erodium_sp,30,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,15,A,Litter,30,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,15,A,Medicago_polymorpha,5,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,15,A,Rocks,0,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,15,A,Total,70,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,2,15,A,Woody_Overstory,0,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,17,A,Animal_Disturbance,1,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,17,A,Bare_Soil,15,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,17,A,Bromus_diandrus,30,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,17,A,Erodium_sp,3,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,17,A,Litter,55,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,17,A,Medicago_polymorpha,3,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,17,A,Rocks,0,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,17,A,Total,35,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,17,A,Woody_Overstory,60,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,20,A,Animal_Disturbance,2,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,20,A,Bare_Soil,3,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,20,A,Bromus_diandrus,25,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,20,A,Bromus_hordeaceus,5,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,20,A,Erodium_sp,5,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,20,A,Litter,65,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,20,A,Rocks,0,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,20,A,Total,35,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,20,A,Woody_Overstory,0,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,21,A,Animal_Disturbance,2,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,21,A,Bare_Soil,5,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,21,A,Bromus_diandrus,50,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,21,A,Bromus_hordeaceus,5,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,21,A,Erodium_sp,10,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,21,A,Litter,25,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,21,A,Medicago_polymorpha,5,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,21,A,Rocks,0,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,21,A,Total,70,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,21,A,Woody_Overstory,0,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,23,A,Animal_Disturbance,5,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,23,A,Bare_Soil,10,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,23,A,Bromus_diandrus,5,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,23,A,Bromus_hordeaceus,40,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,23,A,Erodium_sp,20,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,23,A,Litter,30,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,23,A,Medicago_polymorpha,5,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,23,A,Rocks,0,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,23,A,Total,70,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,3,23,A,Woody_Overstory,0,12/04/2023,1,Ashley,,
Tejon_foothill,tejon_foot.us,1,1,A,Animal_Disturbance,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,1,A,Bare_Soil,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,1,A,Bromus_diandrus,70,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,1,A,Litter,30,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,1,A,Rocks,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,1,A,Total,70,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,1,A,Woody_Overstory,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,2,A,Animal_Disturbance,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,2,A,Bare_Soil,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,2,A,Bromus_diandrus,40,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,2,A,Litter,60,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,2,A,Rocks,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,2,A,Total,40,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,2,A,Woody_Overstory,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,7,A,Animal_Disturbance,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,7,A,Bare_Soil,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,7,A,Bromus_diandrus,85,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,7,A,Claytonia_perfoliata,7,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,7,A,Litter,20,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,7,A,Rocks,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,7,A,Total,90,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,7,A,Woody_Overstory,60,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,8,A,Animal_Disturbance,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,8,A,Bare_Soil,3,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,8,A,Bromus_diandrus,60,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,8,A,Bromus_hordeaceus,30,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,8,A,Litter,15,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,8,A,Rocks,0,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,8,A,Total,85,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,1,8,A,Woody_Overstory,10,11/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,9,A,Animal_Disturbance,5,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,9,A,Bare_Soil,15,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,9,A,Bromus_diandrus,50,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,9,A,Erodium_sp,5,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,9,A,Litter,25,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,9,A,Medicago_polymorpha,2,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,9,A,Rocks,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,9,A,Total,55,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,9,A,Woody_Overstory,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,11,A,Animal_Disturbance,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,11,A,Bare_Soil,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,11,A,Bromus_diandrus,35,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,11,A,Erodium_sp,5,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,11,A,Hordeum_murinum,10,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,11,A,Litter,50,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,11,A,Rocks,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,11,A,Total,50,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,11,A,Woody_Overstory,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,13,A,Animal_Disturbance,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,13,A,Bare_Soil,5,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,13,A,Bromus_diandrus,15,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,13,A,Bromus_hordeaceus,45,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,13,A,Erodium_sp,15,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,13,A,Litter,20,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,13,A,Rocks,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,13,A,Total,75,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,13,A,Woody_Overstory,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,15,A,Animal_Disturbance,3,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,15,A,Bare_Soil,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,15,A,Bromus_diandrus,10,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,15,A,Bromus_hordeaceus,40,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,15,A,Erodium_sp,30,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,15,A,Litter,20,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,15,A,Rocks,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,15,A,Total,80,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,2,15,A,Woody_Overstory,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,17,A,Animal_Disturbance,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,17,A,Bare_Soil,20,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,17,A,Bromus_diandrus,35,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,17,A,Erodium_sp,7,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,17,A,Litter,40,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,17,A,Rocks,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,17,A,Total,40,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,17,A,Woody_Overstory,80,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,20,A,Animal_Disturbance,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,20,A,Bare_Soil,3,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,20,A,Bromus_diandrus,30,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,20,A,Erodium_sp,15,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,20,A,Litter,50,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,20,A,Medicago_polymorpha,5,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,20,A,Rocks,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,20,A,Total,50,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,20,A,Woody_Overstory,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,21,A,Animal_Disturbance,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,21,A,Bare_Soil,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,21,A,Bromus_diandrus,55,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,21,A,Bromus_hordeaceus,10,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,21,A,Erodium_sp,10,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,21,A,Litter,25,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,21,A,Rocks,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,21,A,Total,75,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,21,A,Woody_Overstory,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,23,A,Animal_Disturbance,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,23,A,Bare_Soil,5,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,23,A,Bromus_diandrus,10,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,23,A,Bromus_hordeaceus,45,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,23,A,Erodium_sp,30,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,23,A,Litter,10,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,23,A,Rocks,0,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,23,A,Total,85,12/04/2023,2,Kit,,
Tejon_foothill,tejon_foot.us,3,23,A,Woody_Overstory,0,12/04/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,1,A,Animal_Disturbance,1,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,1,A,Bare_Soil,5,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,1,A,Bromus_hordeaceus,5,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,1,A,Bromus_tectorum,5,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,1,A,Erodium_sp,1,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,1,A,Litter,85,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,1,A,Rocks,0,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,1,A,Total,10,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,1,A,Woody_Overstory,15,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,2,A,Animal_Disturbance,5,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,2,A,Bare_Soil,0,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,2,A,Bromus_diandrus,70,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,2,A,Litter,30,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,2,A,Rocks,0,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,2,A,Total,70,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,2,A,Woody_Overstory,20,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,7,A,Animal_Disturbance,3,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,7,A,Bare_Soil,5,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,7,A,Bromus_diandrus,40,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,7,A,Bromus_tectorum,25,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,7,A,Litter,30,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,7,A,Rocks,0,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,7,A,Total,65,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,7,A,Woody_Overstory,30,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,8,A,Animal_Disturbance,10,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,8,A,Bare_Soil,5,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,8,A,Bromus_diandrus,75,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,8,A,Litter,15,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,8,A,Rocks,0,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,8,A,Total,75,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,8,A,Woody_Overstory,10,17/05/2023,1,Ashley,,
Tejon_montane_south,tejon_south.us,1,1,A,Animal_Disturbance,0,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,1,A,Bare_Soil,0,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,1,A,Bromus_hordeaceus,5,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,1,A,Bromus_tectorum,20,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,1,A,Erodium_sp,5,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,1,A,Litter,70,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,1,A,Rocks,0,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,1,A,Total,30,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,1,A,Woody_Overstory,10,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,2,A,Animal_Disturbance,0,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,2,A,Bare_Soil,0,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,2,A,Bromus_diandrus,80,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,2,A,Litter,25,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,2,A,Rocks,0,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,2,A,Total,80,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,2,A,Woody_Overstory,20,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,7,A,Animal_Disturbance,0,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,7,A,Bare_Soil,15,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,7,A,Bromus_diandrus,50,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,7,A,Bromus_tectorum,30,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,7,A,Litter,20,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,7,A,Rocks,0,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,7,A,Total,70,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,7,A,Woody_Overstory,30,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,8,A,Animal_Disturbance,20,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,8,A,Bare_Soil,10,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,8,A,Bromus_diandrus,60,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,8,A,Litter,10,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,8,A,Rocks,0,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,8,A,Total,60,17/05/2023,2,Kit,,
Tejon_montane_south,tejon_south.us,1,8,A,Woody_Overstory,10,17/05/2023,2,Kit,,
Temple,temple.us,1,1,A,Ambrosia_psilostachya,15,13/06/2023,1,DR,,
Temple,temple.us,1,1,A,Centaurea_americana,15,13/06/2023,1,DR,,
Temple,temple.us,1,1,A,Cocculus_carolinus,30,13/06/2023,1,DR,,
Temple,temple.us,1,1,A,Euphorbia_dentata,15,13/06/2023,1,DR,,
Temple,temple.us,1,1,A,Mimosa_roemeriana,15,13/06/2023,1,DR,,
Temple,temple.us,1,1,A,Monarda_citriodora,10,13/06/2023,1,DR,,
Temple,temple.us,1,1,A,Polytaenia_nuttallii,30,13/06/2023,1,DR,,
Temple,temple.us,1,1,A,Rubus_trivialis,15,13/06/2023,1,DR,,
Temple,temple.us,1,1,A,Sorghum_halepense,80,13/06/2023,1,DR,,
Temple,temple.us,1,1,A,Stenaria_nigricans,5,13/06/2023,1,DR,,
Temple,temple.us,1,1,A,Tragia_brevispica,10,13/06/2023,1,DR,,
Temple,temple.us,1,8,A,Ambrosia_trifida,70,13/06/2023,1,DR,,
Temple,temple.us,1,8,A,Cocculus_carolinus,50,13/06/2023,1,DR,,
Temple,temple.us,1,8,A,Gaillardia_pulchella,10,13/06/2023,1,DR,,
Temple,temple.us,1,8,A,Monarda_citriodora,5,13/06/2023,1,DR,,
Temple,temple.us,1,8,A,Physalis_mollis ,15,13/06/2023,1,DR,,
Temple,temple.us,1,8,A,Sorghum_halepense,30,13/06/2023,1,DR,,
Temple,temple.us,1,8,A,Torilis_arvensis,50,13/06/2023,1,DR,,
Temple,temple.us,1,8,A,Triodanis_perfoliata,10,13/06/2023,1,DR,,
Temple,temple.us,2,11,A,Centaurea_americana,15,13/06/2023,1,DR,,
Temple,temple.us,2,11,A,Commelina_erecta,5,13/06/2023,1,DR,,
Temple,temple.us,2,11,A,Gaillardia_pulchella,30,13/06/2023,1,DR,,
Temple,temple.us,2,11,A,Liatris_mucronata,15,13/06/2023,1,DR,,
Temple,temple.us,2,11,A,Mimosa_roemeriana,30,13/06/2023,1,DR,,
Temple,temple.us,2,11,A,Polytaenia_nuttallii,50,13/06/2023,1,DR,,
Temple,temple.us,2,11,A,Salvia_azurea,5,13/06/2023,1,DR,,
Temple,temple.us,2,11,A,Schizachyrium_scoparium,60,13/06/2023,1,DR,,
Temple,temple.us,2,11,A,Sorghum_halepense,5,13/06/2023,1,DR,,
Temple,temple.us,2,11,A,Tragia_brevispica,5,13/06/2023,1,DR,,
Temple,temple.us,2,18,B,Ambrosia_trifida,60,13/06/2023,1,DR,,
Temple,temple.us,2,18,B,Cocculus_carolinus,30,13/06/2023,1,DR,,
Temple,temple.us,2,18,B,Gaillardia_pulchella,5,13/06/2023,1,DR,,
Temple,temple.us,2,18,B,Schizachyrium_scoparium,30,13/06/2023,1,DR,,
Temple,temple.us,2,18,B,Torilis_arvensis,55,13/06/2023,1,DR,,
Temple,temple.us,2,18,B,Tragia_brevispica,25,13/06/2023,1,DR,,
Temple,temple.us,3,21,B,Ambrosia_trifida,20,13/06/2023,1,DR,,
Temple,temple.us,3,21,B,Cirsium_englemannii,20,13/06/2023,1,DR,,
Temple,temple.us,3,21,B,Cocculus_carolinus,20,13/06/2023,1,DR,,
Temple,temple.us,3,21,B,Gaillardia_pulchella,5,13/06/2023,1,DR,,
Temple,temple.us,3,21,B,Mimosa_roemeriana,5,13/06/2023,1,DR,,
Temple,temple.us,3,21,B,Monarda_citriodora,5,13/06/2023,1,DR,,
Temple,temple.us,3,21,B,Schizachyrium_scoparium,85,13/06/2023,1,DR,,
Temple,temple.us,3,21,B,Solanum_dimidiatum,10,13/06/2023,1,DR,,
Temple,temple.us,3,21,B,Sorghum_halepense,10,13/06/2023,1,DR,,
Temple,temple.us,3,21,B,Symphyotrichum_ericode,5,13/06/2023,1,DR,,
Temple,temple.us,3,28,A,Ambrosia_artemesiifolia,5,13/06/2023,1,DR,,
Temple,temple.us,3,28,A,Ambrosia_trifida,50,13/06/2023,1,DR,,
Temple,temple.us,3,28,A,Elymus_canadensis,5,13/06/2023,1,DR,,
Temple,temple.us,3,28,A,Gaillardia_pulchella,10,13/06/2023,1,DR,,
Temple,temple.us,3,28,A,Mimosa_roemeriana,10,13/06/2023,1,DR,,
Temple,temple.us,3,28,A,Monarda_citriodora,10,13/06/2023,1,DR,,
Temple,temple.us,3,28,A,Sorghum_halepense,25,13/06/2023,1,DR,,
Temple,temple.us,3,28,A,Torilis_arvensis,10,13/06/2023,1,DR,,
Temple,temple.us,1,1,A,Ambrosia_trifida,10,13/06/2023,2,TC,,
Temple,temple.us,1,1,A,Centaurea_americana,30,13/06/2023,2,TC,,
Temple,temple.us,1,1,A,Cocculus_carolinus,70,13/06/2023,2,TC,,
Temple,temple.us,1,1,A,Cocculus_carolinus,10,13/06/2023,2,TC,,
Temple,temple.us,1,1,A,Mimosa_roemeriana,25,13/06/2023,2,TC,,
Temple,temple.us,1,1,A,Monarda_citriodora,5,13/06/2023,2,TC,,
Temple,temple.us,1,1,A,Polytaenia_nuttallii,10,13/06/2023,2,TC,,
Temple,temple.us,1,1,A,Salvia_azurea,2,13/06/2023,2,TC,,
Temple,temple.us,1,1,A,Sorghum_halepense,85,13/06/2023,2,TC,,
Temple,temple.us,1,1,A,Stenaria_nigricans,1,13/06/2023,2,TC,,
